374	2.793	107.03511	Unknown	[M-H]-		0.028	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.68	200929_Smp_E_4LG_T36	107.03511:5841304 108.03846:2287948 109.04182:13368509		15001019	16587922	2689666	13647957	38085700	2455160	2795503	2355274	41946044	10693067	2726956	10219649	16186461	11297417	12035260	9299206	10353706	4133166	31631696	7334811	34918112	15661571	12223244	27157634	3735357	8041822	3344516	18684000	3663372	4178538	21944862	7302184	11722201	15037951	11318236	24107558	6845700	10941532	45612532	19147544	12626674	18083754	21088394	15392153	5889574	14476323	8166347	4014898	14788872	14235718	47333972	47175828	16652016	3923998	11173124	14505674	1996587	12020332	11307551	12660890	36676496	13116144	22926976	17235234	17874798	51023316	28574578	5635787	18870680	15014966	27252480	9648945	22311964	33491058	28413142	26909988	9395137	18844762	20994960	7386072	6751546	23128968	30316328	22806458	9934543	16315879	25564708	19848132	16836764	12044383	31889408	11464528	69729472	26021518	9815066	21308038	6115716	13034505	23718322	39609408	8406021	21764182	28931580	8218868	3645583	48357756	3859742	35808228	17605739.9803241	12647734.0012044
375	6.616	107.03512	Unknown	[M-H]-		0.028	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.67	200929_Smp_B_6HV_T0	107.03512:5069422 108.03847:1695740 109.04183:10098778		16798154	11736179	12365701	12624286	60799444	2123315	336241	8133254	17824880	17054708	2670690	2404706	21673478	11539979	27840398	19713248	8671298	6630031	4505381	10040491	4470736	20018218	14496922	15299123	13297091	4231807	3991008	12735185	11484526	7897232	6789436	13430959	5765953	7526444	14734157	45579060	5768996	3123482	55719584	29647192	3225730	3353801	25607624	4500021	32039808	26268568	3941442	22663244	18471478	11330840	24356930	51209560	22008228	14775814	21903940	17775736	7179058	9418208	11723087	3153272	14429985	2837572	9257771	11763321	7805622	14613912	54175216	11654561	3808343	17720532	18015866	106064352	12140385	26865216	8830104	15587806	7709039	9540420	21451440	14182440	4637886	9805155	17456316	16905774	13217039	5552768	25476880	6924486	5036652	10631237	18062900	23186608	52595484	22807804	14025069	24722342	18289424	3735155	36976320	15286042	14428384	13961787	22353140	19271982	7696382	27981730	12497033	11872796	16391183.7251157	14774407.5468679
376	15.456	107.03513	Unknown	[M-H]-		0.009	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.53	200929_Poo_TruePooMortality_DDAneg35	107.03513:1636022 108.03848:103303 109.04184:638439		19617874	31360836	22014310	27572152	22791358	1120893	8152284	3185077	15556436	5515604	21981320	15102003	24381228	6217232	16908974	17319080	24591794	15919399	19544962	5871865	16460878	11680086	13893088	22899478	5153786	18191214	24330172	21741014	5359640	26700284	6105026	11892156	31172594	13737971	15473267	5122301	18124330	8644169	17367742	11381330	13884752	30722274	16749802	19162086	14446466	8417674	28982220	26210640	10497948	30685244	18413068	16988938	34506540	5590250	6685492	28717028	4902725	15539073	32300708	32891280	23022580	16872308	6754736	24951522	15505034	29234750	29356876	35325144	20791556	17801312	15097303	23897368	37878328	18937316	17382870	20592478	7817527	13670792	11158925	8743093	8456500	16576624	36390648	25172092	22518970	17825164	22593166	36796952	31404474	11041651	18942958	16594260	22999710	15495361	28580108	15932177	11046968	23874106	14239805	21502318	40243064	15666067	11026467	22921900	15847296	13397974	30244562	19852700	18596530.3206019	8757807.69665852
377	11.525	107.03522	Unknown	[M-H]-		0.009	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.59	200929_Smp_B_6HV_T12	107.03522:2996336 108.03857:877769 109.04193:3485574		12495814	24142390	13914168	21393796	4106620	869989	3191282	4198322	20545928	14751433	16105521	12100717	32150262	25726370	31664228	23478368	24620364	23368074	6881156	14970962	6077474	23814584	19717238	20242148	14441285	27609748	17717644	20076578	23906056	27451758	24572770	23415386	19828048	21250962	33557624	15767921	21257612	12785301	10422401	8489057	12000453	13798483	25421692	17727808	17057916	25427916	7204190	65191672	22268396	8847908	14160150	5331867	17265962	22719194	4816562	25561346	16540048	19308656	14241694	22450784	31057124	15609238	9836903	48684496	15587062	5457356	27998096	28421986	16085117	20002924	19797764	23414002	13674382	12094030	9637061	19807374	4661650	14706841	15063300	10278107	23887922	13626757	34886136	15726455	24515054	9915664	26446482	15882189	14539681	5648868	21088754	5984319	6171029	16482776	4877791	24938710	16638489	10600866	22379476	7902908	20347320	20847808	18751274	4187401	21306514	12915750	19349312	12128769	17724716.1168981	9363083.55713099
378	9.83	107.03528	Unknown	[M-H]-	similar chromatogram in higher mz_2004; similar chromatogram in higher mz_2210	0.046	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.3	200929_Poo_TruePooMortality_Full3	107.03528:4567650 108.03863:1224173 109.04199:4635875		18215502	16951274	17145392	8292380	7743936	2133813	2779732	9550752	26389504	3527368	39951312	5217114	27481304	7387807	9028771	14012438	23523786	14174303	12636357	14995184	16266666	18144062	36399824	18365274	21811808	11012232	19259444	33339524	19085050	11607442	21877380	32585516	34303032	34330232	18035444	4244748	3638994	43487292	13982829	12770162	6927831	32323526	19205540	6784674	17721294	17845212	19369016	15410234	22902736	15398830	9112227	4913396	10935003	14670227	27146066	15291895	14883976	27820030	11672829	17450990	28770224	19521578	12383502	25928856	14909004	24195840	26590514	14363810	19862152	17840634	12413961	28662342	35516984	11196885	19097324	15124836	19056736	12196476	26240924	34906532	5565616	11543343	23759944	6053000	21453972	36359840	10502471	23610038	12351744	17147272	20054048	22545252	19713182	8214312	24256742	10932988	4283803	17529608	27845536	17431136	25254536	12965920	14029671	18505644	14985958	16582888	2092753	17621872	17735580.7511574	8953010.91726709
379	2.801	107.05971	Unknown	[M-H]-	similar chromatogram in higher mz_1407; similar chromatogram in higher mz_1747; similar chromatogram in higher mz_2150; similar chromatogram in higher mz_2565; similar chromatogram in higher mz_2636; similar chromatogram in higher mz_2677	0.148	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	23.02	200929_Poo_TruePooMortality_Full5	107.05971:116415 108.06306:267505 109.06642:135524		48690	61534	79225	50680	246490	393907	410757	375280	92996	211244	307082	537023	908021	137297	57902	63596	167663	336399	588463	11791	368721	317764	93449	15291	31445	59759	87022	131417	19351	327722	78691	92134	35365	40742	114770	72626	956505	117904	219324	28986	182884	169654	75597	639693	116117	86788	145262	120645	88622	31755	83923	181430	112351	30605	46325	16303	120459	11997	132375	230222	54296	53349	80314	562612	44969	15793	183253	206053	25397	98664	69516	435373	345269	239660	61725	140536	112453	134475	116987	12872	151814	114734	116091	20047	68410	142102	195004	547667	86993	149403	260175	14359	323492	82561	195181	132177	190992	52107	242747	238770	125862	94375	111573	93017	50110	179242	145938	76077	167709.511583116	171714.282295558
380	6.322	108.01906	Unknown	[M-H]-	ion correlated with 811	0.037	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.74	200929_Smp_C_6HV_T24	108.01906:356507 109.02241:0 110.02577:729711		2124722	841400	514927	1496748	2087004	73870	35007	93918	1748424	1376995	208871	498345	421701	419347	2211670	211086	737776	1218558	780135	597887	3169309	1811519	624759	420629	509357	1003936	542167	1130322	1885822	122775	443962	2108533	372703	201741	569631	964556	522982	1305718	1962065	2433155	703482	494712	1420096	3950826	926577	3379157	956801	363916	421019	168932	1912228	643953	1411963	895779	1110988	185964	396919	1878324	1289877	897430	1253943	890689	2179605	1032810	1251628	3277600	3727487	1313095	1283576	3818272	1466019	7920880	1547260	1385705	3586302	1029715	734885	673455	1833667	1463372	1221735	833483	745386	767712	1211103	1881227	2325981	1130555	2608306	593907	949436	721341	5398962	938293	448152	563908	138133	771147	304854	3925537	601683	1128383	881517	174705	865248	2932848	1133724	1023897	1306519.50032552	1191663.06461632
381	3.024	108.01912	Unknown	[M-H]-		0.009	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.06	200929_Smp_E_4LG_T36	108.01912:341767 109.02247:134531 110.02583:2235402		1044411	683222	774719	697566	1651028	69109	202914	183184	449496	1217408	1038764	613962	489991	469469	986947	449564	612921	630334	1698568	1400617	1849796	823146	711900	1142954	956326	1539419	737265	562008	255210	100589	321686	228854	756791	1240425	331060	1136125	897554	164759	1455425	1033984	196202	351119	764434	1121317	647834	382951	607255	710920	496513	818533	4008968	625120	594931	921073	817011	562798	645958	701102	1309813	507429	2055936	183173	578376	709769	351979	169691	907561	865517	161914	622568	1577696	6611536	1093012	1152990	1607783	870632	508707	745668	1436268	917168	1088349	1331588	1213847	988895	936555	421559	355897	729572	1981573	1218591	522288	351849	1189518	1120136	1033751	688076	167222	166458	1284495	3899733	189596	768572	2180026	242368	586912	3187620	238708	1174966	933216.810836227	864476.295244752
382	13.388	108.01913	Unknown	[M-H]-		0.176	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.05	200929_Smp_A_6HV_T12	108.01913:199585 109.02248:87019 110.02584:393348		410919	1503587	1046697	1588307	2353637	72977	107852	135164	473730	2020914	709058	538847	2199905	176005	387073	948992	1656691	551482	456568	2873096	1708859	911245	408150	745813	769499	457242	569086	1116494	1398448	2153222	2623971	969680	2321558	2398697	2419124	2352580	1332935	842657	850465	1757943	3133151	1366919	1791244	2461612	1298512	2319665	3450813	1511581	1952534	1123455	1029554	613355	947222	1110112	1730744	474285	1038483	1974018	214296	454170	2841688	1077083	591069	2895672	241298	578103	940537	445600	161700	615872	169819	4077488	2440160	2192132	154248	715703	1131977	1314139	926513	1489370	495265	2698245	1823958	977904	2810826	1584012	1647929	2482739	480270	124746	1916757	834439	1844837	715453	1486081	915572	2558724	927502	3693053	769805	1456731	959462	933874	241315	1353464	1209381	1868912	1040769	1325621.22641782	885033.886773506
383	11.559	108.01913	Unknown	[M-H]-		0.019	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.46	200929_Smp_B_1C_T0	108.01913:223992 109.02248:23025 110.02584:284981		852244	1023515	759908	1556702	901208	141226	149508	183318	1806732	830129	998103	291903	1717270	1878973	2185340	1211583	1625818	358681	2462374	1645189	1240061	1665399	1513012	963639	1086614	1773523	877148	959783	1703796	1343049	879452	1785496	1533168	1983074	647391	418869	1549633	286795	1122372	853573	1463252	347868	801728	1210389	377163	1157595	969083	4540040	1385568	758572	730556	354943	1325073	987891	385250	529017	1125695	1377622	1460417	1935356	3889557	670336	845818	2996136	1404607	1034046	1658357	1955190	1065041	1230493	644601	1465266	2129490	1300762	711813	1490792	1248141	1381844	884153	456569	1784352	1440617	1612982	696624	1169678	795827	847885	1127474	618224	540852	391135	416490	1019735	637449	3565319	838208	403433	331524	817435	757928	874360	1037814	1412027	1123664	1119952	724074	731032	161333	1161565.60691551	724935.862414663
384	15.456	108.01915	Unknown	[M-H]-		0.009	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.95	200929_Poo_TruePooMortality_DDAneg35	108.01915:121248 109.0225:0 110.02586:127039		1358225	1181558	1230551	1819396	1391048	72109	493913	109561	2384318	1196234	1887425	328321	2107198	1471555	1947571	1137952	1084193	988829	1429501	1574125	1107801	340642	1507419	1105303	972230	545379	486335	2117405	478050	1694492	1925944	1318697	1946600	1612360	583304	1386387	1360467	593714	1059782	763222	778000	2214990	1335906	1622070	1359981	556550	1576974	2139602	1552501	562735	801208	1675072	986008	591838	309054	2162136	463963	2342862	2194065	2676748	904807	1561548	1425042	1799264	1641706	392001	3681682	546296	1159566	1277141	1142742	1630790	3166172	1628900	1087863	1050090	820046	1056841	840247	1013743	404245	1780975	1218643	1523016	1811605	1124956	1921019	1602544	2251268	1124537	1468028	1107271	1085880	1016689	492549	1055126	1503621	765913	1533230	442610	1349724	1309446	1432012	1620238	1243785	650813	1879039	720821	1289513.60510706	629122.980927801
385	8.003	108.01917	Unknown	[M-H]-		0.12	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.33	200929_Smp_C_1C_T0	108.01917:542514 109.02252:136215 110.02588:2391893		678839	1286888	1780961	721598	1690425	21325	29765	110995	2060613	524071	241854	776412	768267	345684	3674101	467038	1158371	192479	3755504	644747	477498	877016	1821890	1072013	1454583	964469	675936	496698	775709	788759	1910654	1404130	2280576	275667	824332	585007	827204	910176	1228433	508871	816093	606010	2418031	217787	545489	884303	1168747	976845	970939	351809	1900504	3626464	852831	426920	637348	369092	107987	1653353	1992864	1086904	2769084	682453	1363704	2361314	1134920	1027694	3133363	1582074	808350	756429	606722	5487982	459810	747160	1788287	3457622	777341	1016828	2272812	1284133	1434468	569078	1676284	900128	549435	658432	794511	268138	2718812	1793474	224950	220595	3681107	2941612	806650	622854	274419	1195000	1371460	917120	134711	870594	2395925	594261	413494	3184047	807874	548312	1192460.20893012	985090.987337977
386	9.834	108.01926	Unknown	[M-H]-		0.093	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.51	200929_Smp_A_4LGV_T36	108.01926:301954 109.02261:77645 110.02597:617887		547904	1373716	721728	530761	483781	53524	236711	610965	1709847	458306	2352126	180904	1837620	278326	1200022	597819	2053650	470174	1802907	453835	1283696	1329189	470534	1153831	1233232	775317	1003550	2638181	1593767	248836	1341099	2855540	1929704	950457	1934877	812547	283978	2920940	837666	547454	1295224	1907568	1325593	785754	735068	784913	1159880	422427	1498120	369998	252435	566637	1065374	618586	1718812	679469	551746	609687	1013076	1440567	1063745	1181426	351294	3657614	288429	1363934	1310484	943375	804334	1177147	1247771	357341	2942102	758459	281434	1025036	231530	911417	631532	1476226	1665689	429841	2843406	862828	1987981	1181186	917028	765539	372972	1160855	572502	248887	1393696	766872	1566175	743586	262820	810346	2315796	1336117	1188327	847612	1264076	662576	977067	1340286	258286	1178534	1063198.77332899	696240.038057078
387	1.19	108.05542	Unknown	[M-H]-	ion correlated with 838	0.009	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.98	200929_Smp_B_1C_T24	108.05542:329725 109.05877:129523 110.06213:188308		159959	741611	314645	694608	3927733	58329	130182	251359	2363522	990374	653058	559414	1765915	348603	1099518	664820	1156326	278011	2200749	1271727	662525	356413	258052	1760666	693190	450034	791710	376412	1644523	335411	510870	486672	897849	336558	723337	1937045	2134992	337439	2414485	1070279	290513	355433	500784	257574	959993	719157	293485	2333448	642520	473487	5108977	5012626	1766761	619178	1416580	683940	440651	743406	588223	322394	1413997	873204	1409592	1385948	697700	592264	584372	1096977	1075070	1498738	1505826	4343767	914694	2394493	1887023	449206	490770	270472	1751222	1308392	709032	661204	1932610	649649	707452	1269438	778043	281834	942578	346423	1405264	887885	2133138	924469	933902	944996	457006	677862	1166469	1503541	1018202	2490543	1754914	510292	727107	1069744	1664725	3648794	1106286.06629774	951733.177917251
