SampID,Time,Rep,Treatment,MF,Name,FinalBMIS,Fraction,RT,mz,Volume_Normalized_Area,Predicted_Adduct_Ion
A_1C_T18,18,A,C,HPos_3993,Unknown,"DL-Proline, 2H7",HILIC_Pos,14.092,308.09106,20539.940062235793,NA
A_1C_T18,18,A,C,HPos_4022,Unknown,Inj_vol,HILIC_Pos,9.612,311.06628,833.46,NA
A_1C_T18,18,A,C,HPos_4027,Unknown,"L-Methionine, 2H3",HILIC_Pos,1.99,311.22144,115.88717800042625,NA
A_1C_T18,18,A,C,HPos_4072,Unknown,Inj_vol,HILIC_Pos,10.487,314.14456,51681.1,NA
A_1C_T18,18,A,C,HPos_4105,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.766,316.16043,28906.85392986042,NA
A_1C_T18,18,A,C,HPos_4135,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,11.6,319.04507,4388.594365528745,NA
A_1C_T18,18,A,C,HPos_4168,Unknown,"Sucrose, 13C",HILIC_Pos,10.065,322.05511,0,NA
A_1C_T18,18,A,C,HPos_418,Unknown,"DL-Alanine, 2H3",HILIC_Pos,11.191,102.05517999999999,705350.0170613454,NA
A_1C_T18,18,A,C,HPos_4203,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.962,325.11301,65776.46139066326,NA
A_1C_T18,18,A,C,HPos_4212,Unknown,Inj_vol,HILIC_Pos,11.23,326.10803,8406.3,NA
A_1C_T18,18,A,C,HPos_4322,Unknown,"Thymine, 2H4",HILIC_Pos,11.206,336.0961,13431.872258253386,[M+NH4]+
A_1C_T18,18,A,C,HPos_4328,Unknown,Inj_vol,HILIC_Pos,2.243,336.19208,684.82,NA
A_1C_T18,18,A,C,HPos_4370,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,11.055,340.0354,794.5262718332955,NA
A_1C_T18,18,A,C,HPos_4371,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.607,340.03543,379247.37288039527,NA
A_1C_T18,18,A,C,HPos_4383,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,11.213,341.05154,13107.518971213824,NA
A_1C_T18,18,A,C,HPos_4445,Unknown,"DL-Proline, 2H7",HILIC_Pos,10.719,346.1973,939.720650749627,NA
A_1C_T18,18,A,C,HPos_4465,Unknown,Inj_vol,HILIC_Pos,11.075,348.07016,16329.74,NA
A_1C_T18,18,A,C,HPos_4578,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,2.771,357.21365,0,NA
A_1C_T18,18,A,C,HPos_4606,Unknown,"DL-Proline, 2H7",HILIC_Pos,12.007,360.1499,1129413.2477166753,[M+NH4]+
A_1C_T18,18,A,C,HPos_4612,Unknown,Inj_vol,HILIC_Pos,1.98,360.27603,9926.18,NA
A_1C_T18,18,A,C,HPos_4662,Unknown,"DL-Proline, 2H7",HILIC_Pos,9.668,366.05112,5755.83733731975,NA
A_1C_T18,18,A,C,HPos_4776,Unknown,"Thymine, 2H4",HILIC_Pos,2.71,375.22406,258.21981092815696,NA
A_1C_T18,18,A,C,HPos_4871,Unknown,"L-Methionine, 2H3",HILIC_Pos,2.018,385.27994,6459.19786865939,NA
A_1C_T18,18,A,C,HPos_4873,Unknown,"Homarine, 2H3",HILIC_Pos,5.623,386.04242,39868.078331814875,NA
A_1C_T18,18,A,C,HPos_4889,Unknown,Inj_vol,HILIC_Pos,11.967,388.1814,46429.56,NA
A_1C_T18,18,A,C,HPos_4890,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,9.949,388.18292,9812.171036074775,NA
A_1C_T18,18,A,C,HPos_4949,Unknown,"Trehalose, 13C",HILIC_Pos,2.483,395.22742,1117.674175763925,NA
A_1C_T18,18,A,C,HPos_4951,Unknown,"DL-Proline, 2H7",HILIC_Pos,2.024,395.31351,14054.59496115493,NA
A_1C_T18,18,A,C,HPos_4972,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.227,398.04135,52576.043644877514,NA
A_1C_T18,18,A,C,HPos_5017,Unknown,"DL-Alanine, 2H3",HILIC_Pos,12.139,402.16147,12873.233424705411,NA
A_1C_T18,18,A,C,HPos_5049,Unknown,"DL-Proline, 2H7",HILIC_Pos,12.987,405.00964,9208.63574218778,NA
A_1C_T18,18,A,C,HPos_506,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.913,109.02874,10859.567957315774,NA
A_1C_T18,18,A,C,HPos_5088,Unknown,"Trehalose, 13C",HILIC_Pos,9.683,411.10873,1443.9045587971566,NA
A_1C_T18,18,A,C,HPos_5172,Unknown,"DL-Proline, 2H7",HILIC_Pos,13.047,422.0361,13284.89744864396,[M+NH4]+
A_1C_T18,18,A,C,HPos_5187,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,9.681,424.10349,0,NA
A_1C_T18,18,A,C,HPos_5203,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,9.7,427.10385,0,NA
A_1C_T18,18,A,C,HPos_5231,Unknown,"Trehalose, 13C",HILIC_Pos,5.621,431.10043,26636.95269118858,NA
A_1C_T18,18,A,C,HPos_5242,Unknown,"DL-Histidine, 15N",HILIC_Pos,9.713,432.17261,1037.7269934510548,NA
A_1C_T18,18,A,C,HPos_5257,Unknown,"Glycine betaine, 13C5, 15N",HILIC_Pos,12.984,434.18726,2491.866971640616,NA
A_1C_T18,18,A,C,HPos_5283,Unknown,"Sulfoacetic acid, 13C2",HILIC_Pos,10.218,438.15906,437277.519394703,NA
A_1C_T18,18,A,C,HPos_5312,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.252,443.09891,8309.491652014278,NA
A_1C_T18,18,A,C,HPos_5364,Unknown,"Cytosine, 13C2, 15N3",HILIC_Pos,10.159,451.11526,34022.03347785298,NA
A_1C_T18,18,A,C,HPos_5397,Unknown,"Sucrose, 13C",HILIC_Pos,8.769,457.21802,101.74903553071562,NA
A_1C_T18,18,A,C,HPos_5453,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,11.215,466.12302,3099.0534110455687,NA
A_1C_T18,18,A,C,HPos_556,Cytosine,"Cytosine, 13C2, 15N3",HILIC_Pos,7.55,112.05083,174608.88051792802,NA
A_1C_T18,18,A,C,HPos_557,Unknown,"Guanine, 13C, 15N2",HILIC_Pos,8.715,112.05091,77375.9912090688,NA
A_1C_T18,18,A,C,HPos_5642,Unknown,Inj_vol,HILIC_Pos,4.521,502.0899,103.76,NA
A_1C_T18,18,A,C,HPos_5707,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,5.482,518.08386,31431.364976799778,NA
A_1C_T18,18,A,C,HPos_5725,Unknown,Inj_vol,HILIC_Pos,13.668,522.20227,10687.68,NA
A_1C_T18,18,A,C,HPos_5729,Unknown,Inj_vol,HILIC_Pos,5.625,523.09119,16796.42,NA
A_1C_T18,18,A,C,HPos_578,Unknown,Inj_vol,HILIC_Pos,6.174,113.03486,24995.36,NA
A_1C_T18,18,A,C,HPos_5789,Unknown,Inj_vol,HILIC_Pos,12.986,536.18274,4594.8,NA
A_1C_T18,18,A,C,HPos_5824,Unknown,Inj_vol,HILIC_Pos,4.525,547.14795,0,NA
A_1C_T18,18,A,C,HPos_5878,Unknown,Inj_vol,HILIC_Pos,2.391,564.35852,2032.86,NA
A_1C_T18,18,A,C,HPos_5924,Unknown,Inj_vol,HILIC_Pos,10.158,589.422,6272.76,NA
A_1C_T18,18,A,C,HPos_5934,Unknown,Inj_vol,HILIC_Pos,11.267,594.39917,3859.2,NA
A_1C_T18,18,A,C,HPos_5980,Unknown,"DL-Proline, 2H7",HILIC_Pos,13.033,610.10486,15139.060597296217,[M+NH4]+
A_1C_T18,18,A,C,HPos_5986,Glutathione disulfide,"DL-Proline, 2H7",HILIC_Pos,13.761,613.15833,42687.29600914378,NA
A_1C_T18,18,A,C,HPos_5987,Unknown,"DL-Histidine, 15N",HILIC_Pos,11.225,613.17603,1525.2522142708447,NA
A_1C_T18,18,A,C,HPos_5999,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.913,625.1167,187.52637337754965,[M+NH4]+
A_1C_T18,18,A,C,HPos_6024,Unknown,"L-Cysteic acid, 2H3",HILIC_Pos,5.583,655.13403,8672.810059818688,NA
A_1C_T18,18,A,C,HPos_6039,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.54,664.11713,18289.642922296513,NA
A_1C_T18,18,A,C,HPos_6150,Unknown,"Trehalose, 13C",HILIC_Pos,1.677,782.50671,690.4337288374719,NA
A_1C_T18,18,A,C,HPos_6152,Unknown,"Sucrose, 13C",HILIC_Pos,1.676,784.52203,368.9770614863633,NA
A_1C_T18,18,A,C,HPos_639,L-Proline,"DL-Proline, 2H7",HILIC_Pos,9.667,116.07065,288731.2587266847,NA
A_1C_T18,18,A,C,HPos_690,Unknown,"Adenine, 15N2",HILIC_Pos,5.593,119.0354,7473.334916014146,NA
A_1C_T18,18,A,C,HPos_691,Unknown,"DL-Alanine, 2H3",HILIC_Pos,9.602,119.04934,2785.0868998027036,NA
A_1C_T18,18,A,C,HPos_705,L-Threonine,"DL-Alanine, 2H3",HILIC_Pos,10.505,120.06577,105905.85865739897,NA
A_1C_T18,18,A,C,HPos_706,Unknown,Inj_vol,HILIC_Pos,5.918,120.08092,46496.5,NA
A_1C_T18,18,A,C,HPos_805,Unknown,"DL-Valine, 2H8",HILIC_Pos,10.121,126.02193,348.5052123036993,NA
A_1C_T18,18,A,C,HPos_831,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.929,127.03911,77908.93036528962,NA
A_1C_T18,18,A,C,HPos_87,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.544,74.02436,16301.623541162196,NA
A_1C_T18,18,A,C,HPos_878,Unknown,"Adenine, 15N2",HILIC_Pos,11.05,129.06587,41176.567929149904,NA
A_1C_T18,18,A,C,HPos_879,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.6,129.06604,41090.57547146806,NA
A_1C_T18,18,A,C,HPos_893,Unknown,Inj_vol,HILIC_Pos,11.301,129.66556,4515.28,NA
A_1C_T18,18,A,C,HPos_901,Unknown,"DL-Proline, 2H7",HILIC_Pos,11.157,130.04996,27376.955135173503,NA
A_1C_T18,18,A,C,HPos_950,Unknown,"Glycine betaine, 13C5, 15N",HILIC_Pos,8.095,133.03175,302.0849197672532,NA
A_1C_T18,18,A,C,HPos_954,L-Asparagine,"DL-Alanine, 2H3",HILIC_Pos,11.136,133.061,154879.90336736213,NA
A_1C_T18,18,A,C,HPos_962,L-Aspartic acid,"DL-Alanine, 2H3",HILIC_Pos,11.546,134.04491,421772.6587272141,NA
A_1C_T18,18,A,C,HPos_970,Unknown,"DL-Alanine, 2H3",HILIC_Pos,11.557,134.08122,36460.96584824318,NA
A_1C_T18,18,A,C,HPos_978,Dimethylsulfoniopropionate,Inj_vol,HILIC_Pos,10.397,135.04745,53332.32,NA
A_1C_T18,18,A,C,HPos_989,Adenine,"Adenine, 15N2",HILIC_Pos,5.611,136.06171,1434152.2116254575,[M+NH4]+
A_1C_T18,18,A,C,HPos_991,Unknown,"Adenine, 15N2",HILIC_Pos,4.263,136.0618,31627.43502360872,NA
A_1C_T18,18,A,C,HPos_992,Unknown,"DL-Alanine, 2H3",HILIC_Pos,9.615,136.07568,22372.629041253935,[M+NH4]+
A_1C_T18,18,A,C,HPos_sky16,Creatine,"Sucrose, 13C",HILIC_Pos,11.465,132.07684853459648,21339.451490167667,NA
A_1C_T18,18,A,C,HPos_sky35,Glycine betaine,"Glycine betaine, 13C5, 15N",HILIC_Pos,8.1025,118.08643793090761,2623245.8117032903,NA
A_1C_T18,18,A,C,HPos_sky38,Guanine,"Guanine, 13C, 15N2",HILIC_Pos,8.8625,152.0566926625285,47577.00380102764,NA
A_1C_T18,18,A,C,HPos_sky45,Hypotaurine,"Thymine, 2H4",HILIC_Pos,11.094166666666666,110.02735136036566,610.3767601578256,NA
A_1C_T18,18,A,C,HPos_sky51,L-Glutamic acid,"DL-Alanine, 2H3",HILIC_Pos,11.083333333333334,148.06033870087805,14012894.568446977,NA
A_1C_T18,18,A,C,HPos_sky54,L-Homoserine,"Adenine, 15N2",HILIC_Pos,11.171666666666669,120.0657208083999,45618.811288993085,NA
A_1C_T18,18,A,C,HPos_sky55,L-Isoleucine,"L-Isoleucine, 15N",HILIC_Pos,7.654166666666667,132.1019773303118,134739.01034160922,NA
A_1C_T18,18,A,C,HPos_sky59,L-Methionine,"L-Methionine, 2H3",HILIC_Pos,8,150.0583395395183,7155.532445489266,NA
A_1C_T18,18,A,C,HPos_sky60,L-Methionine S-oxide,"DL-Alanine, 2H3",HILIC_Pos,9.6225,166.05337724930408,4890.8880005821065,NA
A_1C_T18,18,A,C,HPos_sky64,L-Serine,"DL-Alanine, 2H3",HILIC_Pos,11.434166666666666,106.05024578431563,58479.036135164424,NA
A_1C_T18,18,A,C,HPos_sky71,N6-Acetyl-L-lysine,"DL-Valine, 2H8",HILIC_Pos,9.363333333333332,189.12342470178055,16403.605644416428,NA
A_1C_T18,18,A,C,HPos_sky72,Ophthalmic acid,"DL-Histidine, 15N",HILIC_Pos,10.2925,290.13468733882496,25638.780075245442,NA
A_1C_T18,18,A,C,HPos_sky73,Pipecolic acid,"DL-Valine, 2H8",HILIC_Pos,9.409166666666668,130.0863644892646,18813.363850121714,NA
A_1C_T18,18,A,C,HPos_sky74,Proline betaine,Inj_vol,HILIC_Pos,7.541666666666666,144.1019280260429,75235.12,NA
A_1C_T18,18,A,C,RP_10004,Unknown,Inj_vol,RP,4.005,238.09042,5727.54,NA
A_1C_T18,18,A,C,RP_10006,Unknown,Inj_vol,RP,2.556,238.09355,3181.08,[M+NH4]+
A_1C_T18,18,A,C,RP_10123,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.037,240.10938,34893.89700356842,NA
A_1C_T18,18,A,C,RP_10309,Unknown,"L-Tryptophan, 2H3",RP,2.555,243.04904,1644.484049604951,[M+Na]+
A_1C_T18,18,A,C,RP_10313,Unknown,"L-Phenylalanine, 2H8",RP,1.141,243.08376,6914.99112382411,NA
A_1C_T18,18,A,C,RP_10319,Unknown,"L-Phenylalanine, 2H8",RP,5.785,243.08788,6781.8399139899375,NA
A_1C_T18,18,A,C,RP_10320,Unknown,Inj_vol,RP,1.446,243.09789,1266.78,NA
A_1C_T18,18,A,C,RP_10411,Unknown,"L-Tryptophan, 2H3",RP,3.411,244.08061,1887.0800277082296,[M+Na]+
A_1C_T18,18,A,C,RP_10502,Unknown,"L-Tryptophan, 2H3",RP,2.479,245.0647,6494.802185954839,[M+Na]+
A_1C_T18,18,A,C,RP_10543,Unknown,"Vitamin B2, 13C4, 15N2",RP,2.369,245.18597,714.8632521729589,NA
A_1C_T18,18,A,C,RP_10544,Unknown,"L-Phenylalanine, 2H8",RP,2.634,245.18605,260.5738859864166,NA
A_1C_T18,18,A,C,RP_10770,Unknown,"Vitamin B2, 13C4, 15N2",RP,9.048,249.14873,599.7721517919218,NA
A_1C_T18,18,A,C,RP_10820,Unknown,Inj_vol,RP,1.552,250.09354,70.96,NA
A_1C_T18,18,A,C,RP_10987,Unknown,Inj_vol,RP,1.27,252.10916,34847.8,NA
A_1C_T18,18,A,C,RP_11044,Unknown,Inj_vol,RP,1.317,253.09352,0,NA
A_1C_T18,18,A,C,RP_11047,Unknown,"L-Phenylalanine, 2H8",RP,1.531,253.11819,553.9008492906117,NA
A_1C_T18,18,A,C,RP_1105,Unknown,Inj_vol,RP,1.451,117.055,856.76,NA
A_1C_T18,18,A,C,RP_11065,Unknown,Inj_vol,RP,8.911,253.18025,2312.78,NA
A_1C_T18,18,A,C,RP_11071,Unknown,"L-Phenylalanine, 2H8",RP,9.893,253.21652,697.8395576167272,NA
A_1C_T18,18,A,C,RP_11302,Unknown,Inj_vol,RP,5.186,257.10364,2385.88,NA
A_1C_T18,18,A,C,RP_11420,Unknown,"Pyridoxal, 2H3",RP,1.423,259.07892,910.2814055969092,NA
A_1C_T18,18,A,C,RP_11431,Unknown,Inj_vol,RP,1.036,259.10416,237.96,NA
A_1C_T18,18,A,C,RP_11542,Unknown,"Indole-3-acetic acid, 2H5",RP,9.248,259.1907,630.0433540369651,NA
A_1C_T18,18,A,C,RP_11850,Unknown,"L-Tryptophan, 2H3",RP,2.071,263.13934,225.04034869519373,NA
A_1C_T18,18,A,C,RP_11935,Unknown,"L-Tryptophan, 2H3",RP,1.446,265.07983,2557.556939218354,[M+Na]+
A_1C_T18,18,A,C,RP_12037,Unknown,Inj_vol,RP,1.727,266.12524,54.28,NA
A_1C_T18,18,A,C,RP_12070,Unknown,Inj_vol,RP,8.726,266.21677,3738,NA
A_1C_T18,18,A,C,RP_12093,Unknown,"L-Tryptophan, 2H3",RP,1.096,266.96759,447.3382558522945,NA
A_1C_T18,18,A,C,RP_12128,Unknown,"L-Tryptophan, 2H3",RP,3.414,267.15659,2612.5258769088896,NA
A_1C_T18,18,A,C,RP_12164,Unknown,"L-Tryptophan, 2H3",RP,8.723,267.22308,4161.6250073239635,NA
A_1C_T18,18,A,C,RP_12203,Unknown,Inj_vol,RP,1.096,268.10394,1628964.48,NA
A_1C_T18,18,A,C,RP_12205,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.425,268.10422,4331.618014096873,NA
A_1C_T18,18,A,C,RP_12279,Unknown,"L-Phenylalanine, 2H8",RP,1.241,269.11325,114.47767796191246,NA
A_1C_T18,18,A,C,RP_12310,Unknown,"Indole-3-acetic acid, 2H5",RP,10.001,269.23859,2174.1621673621585,NA
A_1C_T18,18,A,C,RP_12312,Unknown,"L-Phenylalanine, 2H8",RP,9.86,269.23862,2347.2852753054754,NA
A_1C_T18,18,A,C,RP_12341,Unknown,"Pyridoxal, 2H3",RP,1.092,270.09134,469.096369606258,NA
A_1C_T18,18,A,C,RP_12403,Unknown,"Pyridoxal, 2H3",RP,1.102,271.11127,674.7701884620104,NA
A_1C_T18,18,A,C,RP_12456,Unknown,"L-Phenylalanine, 2H8",RP,1.092,272.09216,1651.008045056547,NA
A_1C_T18,18,A,C,RP_12527,Unknown,"L-Phenylalanine, 2H8",RP,1.09,273.08902,89607.0629904672,NA
A_1C_T18,18,A,C,RP_12782,Unknown,Inj_vol,RP,1.317,275.0755,84.06,[M+Na]+
A_1C_T18,18,A,C,RP_13157,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.072,278.66409,1035.0434886571363,NA
A_1C_T18,18,A,C,RP_13185,Unknown,"Pyridoxal, 2H3",RP,1.612,279.13422,57.20079970598749,NA
A_1C_T18,18,A,C,RP_13205,Unknown,"L-Phenylalanine, 2H8",RP,3.859,279.1705,248.9122281339195,NA
A_1C_T18,18,A,C,RP_13206,Unknown,"L-Phenylalanine, 2H8",RP,4.164,279.17059,93.86983601523512,NA
A_1C_T18,18,A,C,RP_13217,Unknown,Inj_vol,RP,9.264,279.19543,504.52,NA
A_1C_T18,18,A,C,RP_13430,Unknown,"L-Tryptophan, 2H3",RP,1.478,282.12003,651.5800880651624,NA
A_1C_T18,18,A,C,RP_13521,Unknown,"L-Phenylalanine, 2H8",RP,1.355,283.129,2644.6482509764837,NA
A_1C_T18,18,A,C,RP_13590,Unknown,"L-Phenylalanine, 2H8",RP,1.171,284.09918,81694.28405354437,NA
A_1C_T18,18,A,C,RP_13592,Unknown,"L-Phenylalanine, 2H8",RP,1.43,284.0994,881.8408034456793,NA
A_1C_T18,18,A,C,RP_13655,Unknown,Inj_vol,RP,1.339,285.0835,1574.72,NA
A_1C_T18,18,A,C,RP_13704,Unknown,"L-Phenylalanine, 2H8",RP,7.792,285.23358,1966.2447897805853,NA
A_1C_T18,18,A,C,RP_13755,Unknown,"L-Phenylalanine, 2H8",RP,1.688,286.12872,32215.89709115059,NA
A_1C_T18,18,A,C,RP_1379,Unknown,"L-Phenylalanine, 2H8",RP,1.157,120.08104,90534.15549017304,[M+NH4]+
A_1C_T18,18,A,C,RP_1383,Unknown,"Indole-3-acetic acid, 2H5",RP,1.037,120.08109,475.1854243122072,NA
A_1C_T18,18,A,C,RP_1385,Unknown,"Indole-3-acetic acid, 2H5",RP,1.369,120.08111,546.3193513808968,NA
A_1C_T18,18,A,C,RP_13999,Unknown,"Indole-3-acetic acid, 2H5",RP,1.168,289.08435,11806.613169398383,NA
A_1C_T18,18,A,C,RP_14070,Unknown,"L-Tryptophan, 2H3",RP,1.096,290.08612,24729.075776699312,[M+Na]+
A_1C_T18,18,A,C,RP_14071,Unknown,Inj_vol,RP,1.425,290.08624,290.94,[M+Na]+
A_1C_T18,18,A,C,RP_14134,Unknown,Inj_vol,RP,1.09,291.06992,7430.04,NA
A_1C_T18,18,A,C,RP_14280,Unknown,Inj_vol,RP,9.755,293.2114,176.22,NA
A_1C_T18,18,A,C,RP_14444,Unknown,"Indole-3-acetic acid, 2H5",RP,1.091,295.0712,885.424044415808,[M+Na]+
A_1C_T18,18,A,C,RP_14450,Unknown,"Pyridoxal, 2H3",RP,1.059,295.09604,0,NA
A_1C_T18,18,A,C,RP_14456,Unknown,"Indole-3-acetic acid, 2H5",RP,1.876,295.12915,2884.997835025559,NA
A_1C_T18,18,A,C,RP_14469,Unknown,Inj_vol,RP,2.706,295.16559,137.5,NA
A_1C_T18,18,A,C,RP_14523,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.997,296.1358,242.75351228639906,NA
A_1C_T18,18,A,C,RP_14552,Unknown,"Indole-3-acetic acid, 2H5",RP,1.368,296.60577,92731.4463343025,NA
A_1C_T18,18,A,C,RP_14603,Unknown,Inj_vol,RP,9.264,297.20599,1112.44,NA
A_1C_T18,18,A,C,RP_14640,Methylthioadenosine,Inj_vol,RP,2.297,298.09698,30300.04,NA
A_1C_T18,18,A,C,RP_14642,Unknown,"L-Tryptophan, 2H3",RP,1.666,298.11499,1560.8495916038373,NA
A_1C_T18,18,A,C,RP_14653,Unknown,"Pyridoxal, 2H3",RP,1.319,298.15121,0,NA
A_1C_T18,18,A,C,RP_14692,Unknown,Inj_vol,RP,2.506,299.08121,773.72,NA
A_1C_T18,18,A,C,RP_15239,Unknown,Inj_vol,RP,1.168,305.98828,1946.56,NA
A_1C_T18,18,A,C,RP_15242,Unknown,Inj_vol,RP,1.17,306.08127,12926.4,[M+Na]+
A_1C_T18,18,A,C,RP_15611,Unknown,"L-Phenylalanine, 2H8",RP,1.169,311.06635,739.9665991412978,[M+Na]+
A_1C_T18,18,A,C,RP_15825,Unknown,Inj_vol,RP,1.146,314.09222,2785.1,NA
A_1C_T18,18,A,C,RP_15826,Unknown,Inj_vol,RP,1.267,314.09229,2945.68,NA
A_1C_T18,18,A,C,RP_15827,Unknown,"Indole-3-acetic acid, 2H5",RP,2.297,314.09253,9751.804918604576,NA
A_1C_T18,18,A,C,RP_15896,Unknown,"Indole-3-acetic acid, 2H5",RP,2.511,315.07657,62.66260478061051,NA
A_1C_T18,18,A,C,RP_16110,Unknown,"Vitamin B2, 13C4, 15N2",RP,8.702,317.19623,3748.8609094403714,NA
A_1C_T18,18,A,C,RP_16147,Unknown,"Indole-3-acetic acid, 2H5",RP,1.041,318.02054,477.1458789393847,NA
A_1C_T18,18,A,C,RP_1634,Unknown,"Vitamin B2, 13C4, 15N2",RP,1.446,127.05042,7272.776287965199,NA
A_1C_T18,18,A,C,RP_16356,Unknown,"Indole-3-acetic acid, 2H5",RP,1.042,320.01852,619.1259599204809,NA
A_1C_T18,18,A,C,RP_1636,Unknown,Inj_vol,RP,1.721,127.0505,389.96,NA
A_1C_T18,18,A,C,RP_16783,Unknown,"L-Tryptophan, 2H3",RP,8.724,325.22629,2098.2280083199444,NA
A_1C_T18,18,A,C,RP_16784,Unknown,Inj_vol,RP,10.279,325.23764,42.72,NA
A_1C_T18,18,A,C,RP_17497,Unknown,"Indole-3-acetic acid, 2H5",RP,1.551,335.16779,838.6429206975623,NA
A_1C_T18,18,A,C,RP_1752,Unknown,"Pyridoxal, 2H3",RP,2.024,130.06534,2614.5497607266534,NA
A_1C_T18,18,A,C,RP_1780,Unknown,"L-Phenylalanine, 2H8",RP,1.157,131.04935,1178.0506327261696,NA
A_1C_T18,18,A,C,RP_18110,Unknown,Inj_vol,RP,6.764,342.26596,4741.12,NA
A_1C_T18,18,A,C,RP_18162,Unknown,"L-Phenylalanine, 2H8",RP,4.203,343.10126,5784.9448593870875,NA
A_1C_T18,18,A,C,RP_18176,Unknown,Inj_vol,RP,6.454,343.17358,1330.44,NA
A_1C_T18,18,A,C,RP_18210,Unknown,Inj_vol,RP,6.762,343.27246,6094.92,NA
A_1C_T18,18,A,C,RP_18359,Unknown,"L-Phenylalanine, 2H8",RP,1.268,345.21381,48.26475618377951,NA
A_1C_T18,18,A,C,RP_18375,Unknown,"L-Tryptophan, 2H3",RP,8.567,345.28833,2119.0665604451624,NA
A_1C_T18,18,A,C,RP_18376,Unknown,"L-Tryptophan, 2H3",RP,8.175,345.28836,9050.877806386194,NA
A_1C_T18,18,A,C,RP_18378,Unknown,"L-Phenylalanine, 2H8",RP,7.885,345.28848,2941.0440716102835,NA
A_1C_T18,18,A,C,RP_18425,Unknown,Inj_vol,RP,1.066,346.19751,201.08,NA
A_1C_T18,18,A,C,RP_18429,Unknown,Inj_vol,RP,1.109,346.19785,201.08,NA
A_1C_T18,18,A,C,RP_18537,Unknown,Inj_vol,RP,1.099,348.07053,1581.12,NA
A_1C_T18,18,A,C,RP_18816,Unknown,Inj_vol,RP,1.094,352.05673,1068.18,NA
A_1C_T18,18,A,C,RP_1885,Unknown,Inj_vol,RP,1.096,134.04488,1575.02,NA
A_1C_T18,18,A,C,RP_18989,Unknown,"Indole-3-acetic acid, 2H5",RP,1.225,354.07932,2908.5232905516896,NA
A_1C_T18,18,A,C,RP_19351,Unknown,"Pyridoxal, 2H3",RP,5.373,358.68491,634.4722665791564,NA
A_1C_T18,18,A,C,RP_1937,Unknown,"Pyridoxal, 2H3",RP,1.093,136.06187,228600.5967461525,NA
A_1C_T18,18,A,C,RP_1938,Unknown,"Pyridoxal, 2H3",RP,1.271,136.06187,43053.27361208759,NA
A_1C_T18,18,A,C,RP_1950,Unknown,"Pyridoxal, 2H3",RP,2.19,136.07585,1133.7879265961246,NA
A_1C_T18,18,A,C,RP_19510,Unknown,"L-Tryptophan, 2H3",RP,8.449,360.27637,4218.85595883789,NA
A_1C_T18,18,A,C,RP_19511,Unknown,"L-Tryptophan, 2H3",RP,8.051,360.27646,5210.038387733328,NA
A_1C_T18,18,A,C,RP_19572,Unknown,Inj_vol,RP,7.088,361.28268,2856.86,NA
A_1C_T18,18,A,C,RP_19573,Unknown,Inj_vol,RP,6.761,361.28271,4575.9,NA
A_1C_T18,18,A,C,RP_1964,Unknown,"Pyridoxal, 2H3",RP,1.118,137.04588,57978.6309579546,NA
A_1C_T18,18,A,C,RP_1965,Unknown,Inj_vol,RP,1.317,137.04591,2672.62,NA
A_1C_T18,18,A,C,RP_1966,Unknown,Inj_vol,RP,1.485,137.04596,0,NA
A_1C_T18,18,A,C,RP_20513,Unknown,"L-Phenylalanine, 2H8",RP,7.354,374.25595,3466.6184377918794,NA
A_1C_T18,18,A,C,RP_20713,Riboflavin,"L-Tryptophan, 2H3",RP,4.407,377.14603,913.273067827862,NA
A_1C_T18,18,A,C,RP_20893,Unknown,"Vitamin B2, 13C4, 15N2",RP,6.763,379.29343,2627.189355561739,NA
A_1C_T18,18,A,C,RP_20992,Unknown,Inj_vol,RP,7.787,380.3252,2748.8,NA
A_1C_T18,18,A,C,RP_21282,Unknown,"L-Phenylalanine, 2H8",RP,2.032,385.11105,10995.250833589569,NA
A_1C_T18,18,A,C,RP_21470,Unknown,"Pyridoxal, 2H3",RP,1.094,388.05392,774.0123306514698,NA
A_1C_T18,18,A,C,RP_22117,Unknown,Inj_vol,RP,7.095,396.31985,3822.38,NA
