Time,Gene_Name,KEGG_ID,Pathway_ID,Pathway_info,Pathway_details,FC,p_adj
12,gyrB,K02470,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],0.008214546,0.990843193
24,gyrB,K02470,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-1.144674166,0.001731416
36,gyrB,K02470,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.809746203,1.05854e-4
0,hemA,K02492,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.181412502,0.999823315
12,hemA,K02492,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.087671953,0.876351292
24,hemA,K02492,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-1.573953222,4e-5
36,hemA,K02492,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.036515372,0.893339927
0,hemB,K01698,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.091760969,0.999823315
12,hemB,K01698,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.016871125,0.984242614
24,hemB,K01698,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-2.253565558,9.08e-8
36,hemB,K01698,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.832594726,7.9823e-4
0,hemB,K01698,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.091760969,0.999823315
12,hemB,K01698,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.016871125,0.984242614
24,hemB,K01698,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-2.253565558,9.08e-8
36,hemB,K01698,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.832594726,7.9823e-4
0,hemC,K01749,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.093017663,0.999823315
12,hemC,K01749,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.218299956,0.484266496
24,hemC,K01749,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.847539535,0.009271404
36,hemC,K01749,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.095934268,0.656262451
0,hemD,K01719,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.227738194,0.999823315
12,hemD,K01719,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.045692641,0.919908198
24,hemD,K01719,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.392798003,0.421236264
36,hemD,K01719,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.391911078,0.254036159
0,hemE,K01599,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.061239286,0.999823315
12,hemE,K01599,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.274782703,0.530476078
24,hemE,K01599,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-2.214794603,1.8e-10
36,hemE,K01599,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.651806959,0.001337424
0,hemF,K00228,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.039834844,0.999823315
12,hemF,K00228,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.07650618,0.896557505
24,hemF,K00228,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-2.056120711,7.17e-7
36,hemF,K00228,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.140592179,0.711695054
0,hemH,K01772,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.010549559,0.999823315
12,hemH,K01772,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.038681404,0.939213773
24,hemH,K01772,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.064236619,0.883980316
36,hemH,K01772,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.362535597,0.171518514
0,hemL,K01845,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.253352064,0.999823315
12,hemL,K01845,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.117694583,0.79609171
24,hemL,K01845,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.108039179,0.812940514
36,hemL,K01845,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.48619965,0.053823629
0,hemL,K01845,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.253352064,0.999823315
12,hemL,K01845,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.117694583,0.79609171
24,hemL,K01845,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.108039179,0.812940514
36,hemL,K01845,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],0.48619965,0.053823629
0,himA,K03530,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032],0.132739175,0.999823315
12,himA,K03530,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032],-0.753423907,0.096701335
24,himA,K03530,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032],-1.085897963,5.89444e-4
36,himA,K03530,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032],-1.349228105,1.23e-10
0,himA,K03530,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036],0.132739175,0.999823315
12,himA,K03530,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036],-0.753423907,0.096701335
24,himA,K03530,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036],-1.085897963,5.89444e-4
36,himA,K03530,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036],-1.349228105,1.23e-10
0,himA,K03530,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],0.132739175,0.999823315
12,himA,K03530,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.753423907,0.096701335
24,himA,K03530,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-1.085897963,5.89444e-4
36,himA,K03530,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-1.349228105,1.23e-10
0,hisA,K01814,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.117500682,0.999823315
12,hisA,K01814,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.126457628,0.725499605
24,hisA,K01814,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.321539817,0.473775469
36,hisA,K01814,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.247458956,0.337954428
0,hisB,K01693,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.124576728,0.999823315
12,hisB,K01693,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.023077604,0.969815951
24,hisB,K01693,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-1.662551766,4.17e-5
36,hisB,K01693,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.848191769,2.41371e-4
0,hisC,K00817,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],0.102576624,0.999823315
12,hisC,K00817,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.186354524,0.588166633
24,hisC,K00817,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.633370478,0.212087888
36,hisC,K00817,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],0.170939488,0.61361926
0,hisC,K00817,9110,Biosynthesis of other secondary metabolites,"00960 Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]",0.102576624,0.999823315
12,hisC,K00817,9110,Biosynthesis of other secondary metabolites,"00960 Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]",-0.186354524,0.588166633
24,hisC,K00817,9110,Biosynthesis of other secondary metabolites,"00960 Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]",-0.633370478,0.212087888
36,hisC,K00817,9110,Biosynthesis of other secondary metabolites,"00960 Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]",0.170939488,0.61361926
0,hisC,K00817,9105,Amino acid metabolism,00350 Tyrosine metabolism [PATH:ko00350],0.102576624,0.999823315
12,hisC,K00817,9105,Amino acid metabolism,00350 Tyrosine metabolism [PATH:ko00350],-0.186354524,0.588166633
24,hisC,K00817,9105,Amino acid metabolism,00350 Tyrosine metabolism [PATH:ko00350],-0.633370478,0.212087888
36,hisC,K00817,9105,Amino acid metabolism,00350 Tyrosine metabolism [PATH:ko00350],0.170939488,0.61361926
0,hisC,K00817,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.102576624,0.999823315
12,hisC,K00817,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.186354524,0.588166633
24,hisC,K00817,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.633370478,0.212087888
36,hisC,K00817,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.170939488,0.61361926
0,hisC,K00817,9105,Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ko00360],0.102576624,0.999823315
12,hisC,K00817,9105,Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ko00360],-0.186354524,0.588166633
24,hisC,K00817,9105,Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ko00360],-0.633370478,0.212087888
36,hisC,K00817,9105,Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ko00360],0.170939488,0.61361926
0,hisC,K00817,9110,Biosynthesis of other secondary metabolites,00401 Novobiocin biosynthesis [PATH:ko00401],0.102576624,0.999823315
12,hisC,K00817,9110,Biosynthesis of other secondary metabolites,00401 Novobiocin biosynthesis [PATH:ko00401],-0.186354524,0.588166633
24,hisC,K00817,9110,Biosynthesis of other secondary metabolites,00401 Novobiocin biosynthesis [PATH:ko00401],-0.633370478,0.212087888
36,hisC,K00817,9110,Biosynthesis of other secondary metabolites,00401 Novobiocin biosynthesis [PATH:ko00401],0.170939488,0.61361926
0,hisC,K00817,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.102576624,0.999823315
12,hisC,K00817,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.186354524,0.588166633
24,hisC,K00817,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",-0.633370478,0.212087888
36,hisC,K00817,9105,Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",0.170939488,0.61361926
0,hisD,K00013,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.075812722,0.999823315
12,hisD,K00013,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.219739334,0.515843722
24,hisD,K00013,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.194706175,0.630426948
36,hisD,K00013,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.290951501,0.227887654
0,hisF,K02500,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.057113811,0.999823315
12,hisF,K02500,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.537264304,0.14528211
24,hisF,K02500,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.064144991,0.905310945
36,hisF,K02500,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],1.0607166,2.68097e-4
0,hisG,K00765,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.06995675,0.999823315
12,hisG,K00765,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.191699719,0.542391822
24,hisG,K00765,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.280191705,0.442330874
36,hisG,K00765,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.172620213,0.463866499
0,hisH,K02501,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.027597048,0.999823315
12,hisH,K02501,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.668749722,0.038651509
24,hisH,K02501,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.345601063,0.359006348
36,hisH,K02501,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.179181009,0.447624877
0,hisIE,K11755,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.321680773,0.999823315
12,hisIE,K11755,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.329877585,0.618782281
24,hisIE,K11755,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-1.802593983,7.69e-6
36,hisIE,K11755,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],-0.758804665,0.001017223
0,hisS,K01892,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],-0.009955605,0.999823315
12,hisS,K01892,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],0.590340768,0.02970207
24,hisS,K01892,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],0.806447708,0.030921321
36,hisS,K01892,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970],0.713391755,0.003392696
0,hisS,K01892,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],-0.009955605,0.999823315
12,hisS,K01892,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],0.590340768,0.02970207
24,hisS,K01892,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],0.806447708,0.030921321
36,hisS,K01892,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007],0.713391755,0.003392696
0,hisS,K01892,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],-0.009955605,0.999823315
12,hisS,K01892,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],0.590340768,0.02970207
24,hisS,K01892,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],0.806447708,0.030921321
36,hisS,K01892,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016],0.713391755,0.003392696
0,hisZ,K02502,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.018810555,0.999823315
12,hisZ,K02502,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],0.388298344,0.344634559
24,hisZ,K02502,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],1.415138342,1.07066e-4
36,hisZ,K02502,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340],2.003415555,5.99e-11
0,hit,K02503,9141,Transport and catabolism,04147 Exosome [BR:ko04147],0.377189225,0.999823315
12,hit,K02503,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.329263291,0.45141116
24,hit,K02503,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.742725949,0.099994254
36,hit,K02503,9141,Transport and catabolism,04147 Exosome [BR:ko04147],-0.075781284,0.853346843
0,ho1,K21480,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],0.069352809,0.999823315
12,ho1,K21480,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.291462214,0.5488455
24,ho1,K21480,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-1.198723045,0.041131419
36,ho1,K21480,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860],-0.441024766,0.143815883
0,holA,K02340,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.003366458,0.999823315
12,holA,K02340,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.487453888,0.17759714
24,holA,K02340,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],-0.561037163,0.394728066
36,holA,K02340,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400],0.328214187,0.440592445
0,holA,K02340,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430],-0.003366458,0.999823315
12,holA,K02340,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430],-0.487453888,0.17759714
24,holA,K02340,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430],-0.561037163,0.394728066
36,holA,K02340,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430],0.328214187,0.440592445
0,holA,K02340,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032],-0.003366458,0.999823315
12,holA,K02340,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032],-0.487453888,0.17759714
24,holA,K02340,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032],-0.561037163,0.394728066
36,holA,K02340,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032],0.328214187,0.440592445
0,holA,K02340,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.003366458,0.999823315
12,holA,K02340,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.487453888,0.17759714
24,holA,K02340,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],-0.561037163,0.394728066
36,holA,K02340,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],0.328214187,0.440592445
0,holA,K02340,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.003366458,0.999823315
12,holA,K02340,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230],-0.487453888,0.17759714
