Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
Me-Pseudocob,Pseudocobs,230511_Smp_B_3LV_T12,668.3,1,660.279,1,Ion [660.279549/660.279549],4.59,28,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_3LV_T24,668.3,1,660.279,1,Ion [660.279549/660.279549],5.6,46,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_3LV_T36,668.3,1,660.279,1,Ion [660.279549/660.279549],4.57,15,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_3LV_T48,668.3,1,660.279,1,Ion [660.279549/660.279549],4.58,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_B_4LGV_T0,668.3,1,660.279,1,Ion [660.279549/660.279549],4.82,11,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_4LGV_T12,668.3,1,660.279,1,Ion [660.279549/660.279549],4.73,6,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_4LGV_T24,668.3,1,660.279,1,Ion [660.279549/660.279549],4.92,76,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_4LGV_T36,668.3,1,660.279,1,Ion [660.279549/660.279549],5.51,69,11,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_4LGV_T48,668.3,1,660.279,1,Ion [660.279549/660.279549],4.63,12,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_6HV_T0,668.3,1,660.279,1,Ion [660.279549/660.279549],4.61,24,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_6HV_T12,668.3,1,660.279,1,Ion [660.279549/660.279549],4.61,26,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_6HV_T24,668.3,1,660.279,1,Ion [660.279549/660.279549],4.58,0,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_6HV_T36,668.3,1,660.279,1,Ion [660.279549/660.279549],4.61,44,1,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_6HV_T48,668.3,1,660.279,1,Ion [660.279549/660.279549],4.63,75,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T0,668.3,1,660.279,1,Ion [660.279549/660.279549],4.58,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T12,668.3,1,660.279,1,Ion [660.279549/660.279549],4.59,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T18,668.3,1,660.279,1,Ion [660.279549/660.279549],4.61,58,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T24,668.3,1,660.279,1,Ion [660.279549/660.279549],4.91,835,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T30,668.3,1,660.279,1,Ion [660.279549/660.279549],4.6,19,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T36,668.3,1,660.279,1,Ion [660.279549/660.279549],4.6,34,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T42,668.3,1,660.279,1,Ion [660.279549/660.279549],4.59,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T48,668.3,1,660.279,1,Ion [660.279549/660.279549],4.63,71,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T6,668.3,1,660.279,1,Ion [660.279549/660.279549],5.6,36,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_3LV_T0,668.3,1,660.279,1,Ion [660.279549/660.279549],4.59,11,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_3LV_T12,668.3,1,660.279,1,Ion [660.279549/660.279549],4.57,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_C_3LV_T24,668.3,1,660.279,1,Ion [660.279549/660.279549],4.6,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_C_3LV_T36,668.3,1,660.279,1,Ion [660.279549/660.279549],4.59,45,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_3LV_T48,668.3,1,660.279,1,Ion [660.279549/660.279549],4.57,80,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_4LGV_T0,668.3,1,660.279,1,Ion [660.279549/660.279549],4.62,26,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_4LGV_T12,668.3,1,660.279,1,Ion [660.279549/660.279549],4.59,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_C_4LGV_T24,668.3,1,660.279,1,Ion [660.279549/660.279549],4.62,17,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_4LGV_T36,668.3,1,660.279,1,Ion [660.279549/660.279549],4.6,156,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_4LGV_T48,668.3,1,660.279,1,Ion [660.279549/660.279549],4.63,33,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_6HV_T0,668.3,1,660.279,1,Ion [660.279549/660.279549],4.57,67,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_6HV_T12,668.3,1,660.279,1,Ion [660.279549/660.279549],4.58,1,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_6HV_T24,668.3,1,660.279,1,Ion [660.279549/660.279549],4.59,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_C_6HV_T36,668.3,1,660.279,1,Ion [660.279549/660.279549],4.6,25,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_C_6HV_T48,668.3,1,660.279,1,Ion [660.279549/660.279549],4.32,41,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_E_2LG_T0,668.3,1,660.279,1,Ion [660.279549/660.279549],4.61,57,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_2LG_T24,668.3,1,660.279,1,Ion [660.279549/660.279549],4.59,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_E_2LG_T36,668.3,1,660.279,1,Ion [660.279549/660.279549],4.6,16,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_E_2LG_T48,668.3,1,660.279,1,Ion [660.279549/660.279549],4.55,13,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_E_3LG_T0,668.3,1,660.279,1,Ion [660.279549/660.279549],4.6,13,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_E_3LG_T24,668.3,1,660.279,1,Ion [660.279549/660.279549],4.58,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_E_3LG_T36,668.3,1,660.279,1,Ion [660.279549/660.279549],4.59,13,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_E_3LG_T48,668.3,1,660.279,1,Ion [660.279549/660.279549],4.6,38,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_E_4LG_T0,668.3,1,660.279,1,Ion [660.279549/660.279549],4.28,23,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_E_4LG_T24,668.3,1,660.279,1,Ion [660.279549/660.279549],4.6,25,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_E_4LG_T36,668.3,1,660.279,1,Ion [660.279549/660.279549],5.08,46,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_E_4LG_T48,668.3,1,660.279,1,Ion [660.279549/660.279549],4.62,80,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_E_8G_T48,668.3,1,660.279,1,Ion [660.279549/660.279549],4.6,6,0,2
Me-Pseudocob,Pseudocobs,230511_Std_10nM_B12s_1,668.3,1,660.279,1,Ion [660.279549/660.279549],4.58,24,0,1
Me-Pseudocob,Pseudocobs,230511_Std_10nM_B12s_2,668.3,1,660.279,1,Ion [660.279549/660.279549],4.61,25,0,1
Me-Pseudocob,Pseudocobs,230511_Std_1nM_B12s_1,668.3,1,660.279,1,Ion [660.279549/660.279549],4.6,19,0,2
Me-Pseudocob,Pseudocobs,230511_Std_1nM_B12s_2,668.3,1,660.279,1,Ion [660.279549/660.279549],4.61,20,0,2
Me-Pseudocob,Pseudocobs,230511_Std_20nM_B12s_1,668.3,1,660.279,1,Ion [660.279549/660.279549],4.58,43,0,2
Me-Pseudocob,Pseudocobs,230511_Std_20nM_B12s_2,668.3,1,660.279,1,Ion [660.279549/660.279549],4.59,142,0,1
Me-Pseudocob,Pseudocobs,230511_Std_5nM_B12s_1,668.3,1,660.279,1,Ion [660.279549/660.279549],4.59,10,0,2
Me-Pseudocob,Pseudocobs,230511_Std_5nM_B12s_2,668.3,1,660.279,1,Ion [660.279549/660.279549],4.58,0,0,0
Me-Pseudocob,Pseudocobs,230511_Std_OnM_B12s_1,668.3,1,660.279,1,Ion [660.279549/660.279549],4.59,32,19,2
Me-Pseudocob,Pseudocobs,230511_Std_OnM_B12s_2,668.3,1,660.279,1,Ion [660.279549/660.279549],4.62,29,1,2
Me-Pseudocob,Pseudocobs,230511_Blk_DOM_blk_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,28,0,1
Me-Pseudocob,Pseudocobs,230511_Blk_DOM_blk_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,0,0,0
Me-Pseudocob,Pseudocobs,230511_Blk_Filter_blk_1,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,41,0,1
Me-Pseudocob,Pseudocobs,230511_Blk_Filter_blk_2,668.3,1,136.1,1,Ion [136.100549/136.100549],5.87,93,0,1
Me-Pseudocob,Pseudocobs,230511_Blk_Media_blk,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,7,0,1
Me-Pseudocob,Pseudocobs,230511_Poo_TruePooMortality_Full1,668.3,1,136.1,1,Ion [136.100549/136.100549],4.62,740,5,1
Me-Pseudocob,Pseudocobs,230511_Poo_TruePooMortality_Full2,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,32,0,1
Me-Pseudocob,Pseudocobs,230511_Poo_TruePooMortality_Full3,668.3,1,136.1,1,Ion [136.100549/136.100549],4.57,504,5,1
Me-Pseudocob,Pseudocobs,230511_Poo_TruePooMortality_Full4,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_A_1C_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],5.06,353,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_1C_T12,668.3,1,136.1,1,Ion [136.100549/136.100549],4.97,347,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_1C_T18,668.3,1,136.1,1,Ion [136.100549/136.100549],4.61,132,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_1C_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.64,129,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_1C_T30,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,14,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_1C_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.62,4889,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_1C_T42,668.3,1,136.1,1,Ion [136.100549/136.100549],4.5,262,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_1C_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,17,10,2
Me-Pseudocob,Pseudocobs,230511_Smp_A_1C_T6,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,32,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_3LV_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_A_3LV_T12,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,17,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_3LV_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.57,18,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_A_3LV_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.62,983,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_3LV_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,16,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_4LGV_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,6,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_4LGV_T12,668.3,1,136.1,1,Ion [136.100549/136.100549],4.62,216,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_4LGV_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.05,800,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_4LGV_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.56,21623,17079,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_4LGV_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,1366,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_6HV_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,29,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_6HV_T12,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,0,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_A_6HV_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,58,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_6HV_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.57,1143,9,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_6HV_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,957,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_8G_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.17,1031,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_8G_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.55,548,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_A_9V_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_B_1C_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.62,51,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_1C_T12,668.3,1,136.1,1,Ion [136.100549/136.100549],4.06,1539,11,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_1C_T18,668.3,1,136.1,1,Ion [136.100549/136.100549],4.88,68,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_1C_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,22,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_1C_T30,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,15,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_1C_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.66,1784,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_1C_T42,668.3,1,136.1,1,Ion [136.100549/136.100549],4.37,1458,10,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_1C_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.48,3245,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_1C_T6,668.3,1,136.1,1,Ion [136.100549/136.100549],4.91,24,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_3LV_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.4,82,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_3LV_T12,668.3,1,136.1,1,Ion [136.100549/136.100549],4.61,8,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_3LV_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],5.6,453,10,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_3LV_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.58,6843,129,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_3LV_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,4417,13,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_4LGV_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.83,373,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_4LGV_T12,668.3,1,136.1,1,Ion [136.100549/136.100549],4.74,997,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_4LGV_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.92,0,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_4LGV_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],5.5,1892,9,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_4LGV_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.66,7634,162,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_6HV_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_B_6HV_T12,668.3,1,136.1,1,Ion [136.100549/136.100549],4.62,15,0,2
Me-Pseudocob,Pseudocobs,230511_Smp_B_6HV_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,47,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_6HV_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.61,4966,3080,1
Me-Pseudocob,Pseudocobs,230511_Smp_B_6HV_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,67,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T12,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,26,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T18,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.9,2041,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T30,668.3,1,136.1,1,Ion [136.100549/136.100549],4.62,45,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.62,1428,15,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T42,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,177,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.61,2403,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_1C_T6,668.3,1,136.1,1,Ion [136.100549/136.100549],5.59,47,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_3LV_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.61,52,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_3LV_T12,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,32,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_3LV_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,427,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_3LV_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.58,929,14,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_3LV_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.55,12765,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_4LGV_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.63,90,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_4LGV_T12,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,24,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_4LGV_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,3542,16,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_4LGV_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,11426,1394,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_4LGV_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.63,3673,204,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_6HV_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.56,0,0,0
Me-Pseudocob,Pseudocobs,230511_Smp_C_6HV_T12,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,68,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_6HV_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,23,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_6HV_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,137,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_C_6HV_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.31,1508,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_2LG_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.57,2,14,2
Me-Pseudocob,Pseudocobs,230511_Smp_E_2LG_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,11,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_2LG_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,779,30,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_2LG_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.61,1009,552,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_3LG_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.61,14,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_3LG_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,83,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_3LG_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],4.58,3690,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_3LG_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.61,2534,62,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_4LG_T0,668.3,1,136.1,1,Ion [136.100549/136.100549],4.28,641,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_4LG_T24,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,65,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_4LG_T36,668.3,1,136.1,1,Ion [136.100549/136.100549],5.07,3438,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_4LG_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.61,114,0,1
Me-Pseudocob,Pseudocobs,230511_Smp_E_8G_T48,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,633,0,1
Me-Pseudocob,Pseudocobs,230511_Std_10nM_B12s_1,668.3,1,136.1,1,Ion [136.100549/136.100549],4.58,12,0,2
Me-Pseudocob,Pseudocobs,230511_Std_10nM_B12s_2,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,10,0,2
Me-Pseudocob,Pseudocobs,230511_Std_1nM_B12s_1,668.3,1,136.1,1,Ion [136.100549/136.100549],4.61,1754,46,1
Me-Pseudocob,Pseudocobs,230511_Std_1nM_B12s_2,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,32,0,1
Me-Pseudocob,Pseudocobs,230511_Std_20nM_B12s_1,668.3,1,136.1,1,Ion [136.100549/136.100549],4.54,340,23,1
Me-Pseudocob,Pseudocobs,230511_Std_20nM_B12s_2,668.3,1,136.1,1,Ion [136.100549/136.100549],4.62,35,20,2
Me-Pseudocob,Pseudocobs,230511_Std_5nM_B12s_1,668.3,1,136.1,1,Ion [136.100549/136.100549],4.6,83,0,1
Me-Pseudocob,Pseudocobs,230511_Std_5nM_B12s_2,668.3,1,136.1,1,Ion [136.100549/136.100549],4.59,580,0,1
Me-Pseudocob,Pseudocobs,230511_Std_OnM_B12s_1,668.3,1,136.1,1,Ion [136.100549/136.100549],4.61,1728,0,1
Me-Pseudocob,Pseudocobs,230511_Std_OnM_B12s_2,668.3,1,136.1,1,Ion [136.100549/136.100549],4.61,431,0,1
Ado-Pseudocob,Pseudocobs,230511_Blk_DOM_blk_T0,785.326,1,660.279,1,Ion [660.279549/660.279549],5.46,198,0,1
Ado-Pseudocob,Pseudocobs,230511_Blk_DOM_blk_T48,785.326,1,660.279,1,Ion [660.279549/660.279549],5.62,353,0,1
Ado-Pseudocob,Pseudocobs,230511_Blk_Filter_blk_1,785.326,1,660.279,1,Ion [660.279549/660.279549],5.55,41,0,1
Ado-Pseudocob,Pseudocobs,230511_Blk_Filter_blk_2,785.326,1,660.279,1,Ion [660.279549/660.279549],5.52,20,0,2
Ado-Pseudocob,Pseudocobs,230511_Blk_Media_blk,785.326,1,660.279,1,Ion [660.279549/660.279549],5.51,108,0,1
Ado-Pseudocob,Pseudocobs,230511_Poo_TruePooMortality_Full1,785.326,1,660.279,1,Ion [660.279549/660.279549],5.51,2387,0,2
Ado-Pseudocob,Pseudocobs,230511_Poo_TruePooMortality_Full2,785.326,1,660.279,1,Ion [660.279549/660.279549],5.52,6556,0,1
Ado-Pseudocob,Pseudocobs,230511_Poo_TruePooMortality_Full3,785.326,1,660.279,1,Ion [660.279549/660.279549],5.54,7072,0,2
Ado-Pseudocob,Pseudocobs,230511_Poo_TruePooMortality_Full4,785.326,1,660.279,1,Ion [660.279549/660.279549],5.47,66,0,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_1C_T0,785.326,1,660.279,1,Ion [660.279549/660.279549],5.46,8,1,1
Ado-Pseudocob,Pseudocobs,230511_Smp_A_1C_T12,785.326,1,660.279,1,Ion [660.279549/660.279549],5.5,19,0,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_1C_T18,785.326,1,660.279,1,Ion [660.279549/660.279549],5.69,962,0,1
Ado-Pseudocob,Pseudocobs,230511_Smp_A_1C_T24,785.326,1,660.279,1,Ion [660.279549/660.279549],5.52,4498,0,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_1C_T30,785.326,1,660.279,1,Ion [660.279549/660.279549],5.56,6,0,1
Ado-Pseudocob,Pseudocobs,230511_Smp_A_1C_T36,785.326,1,660.279,1,Ion [660.279549/660.279549],5.52,84993,64,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_1C_T42,785.326,1,660.279,1,Ion [660.279549/660.279549],5.52,224,6,1
Ado-Pseudocob,Pseudocobs,230511_Smp_A_1C_T48,785.326,1,660.279,1,Ion [660.279549/660.279549],5.51,680,0,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_1C_T6,785.326,1,660.279,1,Ion [660.279549/660.279549],5.57,347,0,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_3LV_T0,785.326,1,660.279,1,Ion [660.279549/660.279549],5.43,60,0,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_3LV_T12,785.326,1,660.279,1,Ion [660.279549/660.279549],5.54,37,0,1
Ado-Pseudocob,Pseudocobs,230511_Smp_A_3LV_T24,785.326,1,660.279,1,Ion [660.279549/660.279549],5.54,7441,0,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_3LV_T36,785.326,1,660.279,1,Ion [660.279549/660.279549],5.52,42621,0,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_3LV_T48,785.326,1,660.279,1,Ion [660.279549/660.279549],5.47,8,32,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_4LGV_T0,785.326,1,660.279,1,Ion [660.279549/660.279549],5.42,119,38,1
Ado-Pseudocob,Pseudocobs,230511_Smp_A_4LGV_T12,785.326,1,660.279,1,Ion [660.279549/660.279549],5.5,660,15,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_4LGV_T24,785.326,1,660.279,1,Ion [660.279549/660.279549],5.54,2042,0,1
Ado-Pseudocob,Pseudocobs,230511_Smp_A_4LGV_T36,785.326,1,660.279,1,Ion [660.279549/660.279549],5.53,1335,0,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_4LGV_T48,785.326,1,660.279,1,Ion [660.279549/660.279549],5.53,990,0,2
Ado-Pseudocob,Pseudocobs,230511_Smp_A_6HV_T0,785.326,1,660.279,1,Ion [660.279549/660.279549],5.53,71,0,1
